location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition
1640,HOUSE,VILLA,2750000,5,715,1,0,1,0,,0,,6500,4,1,AS_NEW
8301,APARTMENT,APARTMENT,595000,4,250,1,0,0,1,,0,,,2,0,GOOD
9600,HOUSE,MIXED_USE_BUILDING,375000,10,375,0,0,0,0,,0,,693,,0,TO_RENOVATE
9052,HOUSE,HOUSE,312000,3,131,1,0,0,1,15,1,,146,,0,
3000,APARTMENT,APARTMENT,355000,1,77,1,0,0,1,,0,,,3,0,GOOD
2235,HOUSE,HOUSE,160000,2,,1,0,0,0,,0,,546,4,0,
8570,HOUSE,BUNGALOW,320000,3,160,1,0,0,1,65,1,500,694,4,0,GOOD
9600,APARTMENT,LOFT,235000,4,180,1,0,0,0,,0,,,,0,GOOD
1600,HOUSE,HOUSE,399000,3,184,1,0,1,0,,1,221,481,3,0,GOOD
7711,HOUSE,HOUSE,299000,2,125,1,0,0,0,,1,,880,4,0,JUST_RENOVATED
1770,APARTMENT,DUPLEX,225850,2,80,1,0,0,1,6,0,,,2,0,
5030,APARTMENT,APARTMENT,85000,1,47,0,0,0,1,2,0,,,2,0,AS_NEW
4000,APARTMENT,APARTMENT,299000,3,98,1,0,0,1,2,0,,,2,0,AS_NEW
4400,HOUSE,HOUSE,110000,5,,0,0,0,1,,0,,393,2,0,GOOD
9000,APARTMENT,APARTMENT,530000,3,156,1,0,0,1,52,1,,,,0,
6790,APARTMENT,APARTMENT,231000,2,140,1,0,0,0,,0,,,,0,AS_NEW
4430,APARTMENT,APARTMENT,217000,2,119,1,0,0,1,13,0,,,,0,
1090,HOUSE,HOUSE,595000,3,249,1,0,0,1,111,1,70,198,2,0,AS_NEW
1050,APARTMENT,APARTMENT,1100000,2,,1,0,0,0,,0,,,2,0,AS_NEW
3080,APARTMENT,APARTMENT,170000,2,,1,0,0,1,,0,,,,0,
8300,APARTMENT,APARTMENT,1265000,2,100,1,0,0,1,10,0,,,,0,TO_RENOVATE
8300,APARTMENT,APARTMENT,1150000,2,200,0,0,0,0,,1,,,,0,AS_NEW
1060,APARTMENT,APARTMENT,565000,2,130,1,0,0,1,35,0,,,2,0,AS_NEW
6953,HOUSE,HOUSE,149000,3,120,1,0,0,0,,1,135,135,3,0,GOOD
8300,HOUSE,VILLA,1195000,4,238,1,0,0,1,,0,,709,4,0,AS_NEW
1640,HOUSE,VILLA,3900000,6,620,1,0,0,1,,1,2800,3300,4,1,AS_NEW
1050,APARTMENT,APARTMENT,595000,2,131,1,0,0,0,,0,,,2,0,
9400,HOUSE,HOUSE,449990,3,234,1,0,0,1,40,1,1562,777,4,0,GOOD
9170,APARTMENT,APARTMENT,279000,3,104,1,0,0,1,,0,,,2,0,GOOD
8820,APARTMENT,APARTMENT,138000,2,72,1,0,0,0,,0,,,2,0,TO_BE_DONE_UP
1400,APARTMENT,APARTMENT,150000,1,54,1,0,0,1,,0,,,,0,GOOD
9300,APARTMENT,APARTMENT,411870,2,154,1,0,0,1,24,0,,,3,0,
8670,APARTMENT,APARTMENT,475000,2,82,1,0,0,1,10,0,,,,0,AS_NEW
9450,HOUSE,MIXED_USE_BUILDING,275000,2,148,1,0,0,1,,0,,495,3,0,GOOD
1050,APARTMENT,APARTMENT,515000,2,110,1,0,1,1,30,0,,,2,0,AS_NEW
8434,APARTMENT,APARTMENT,259000,2,61,1,0,0,1,,0,,,2,0,AS_NEW
1470,HOUSE,VILLA,745000,5,450,1,0,1,1,,1,,1436,4,0,AS_NEW
4430,APARTMENT,APARTMENT,211000,2,119,1,0,0,1,13,0,,,,0,
1140,APARTMENT,PENTHOUSE,519000,3,162,1,0,0,1,57,0,,,,0,GOOD
9700,HOUSE,APARTMENT_BLOCK,890000,5,337,1,0,0,0,,0,,481,2,0,JUST_RENOVATED
8570,APARTMENT,APARTMENT,278000,1,65,0,0,0,1,10,0,,,4,0,
9600,HOUSE,HOUSE,257500,3,140,1,0,0,0,,1,160,283,2,0,AS_NEW
1180,HOUSE,HOUSE,399000,2,105,1,0,0,1,25,1,25,128,2,0,JUST_RENOVATED
4470,HOUSE,VILLA,235000,3,145,1,0,0,0,,1,100,368,4,0,AS_NEW
3360,HOUSE,HOUSE,589000,5,223,1,0,0,0,,1,750,1210,4,0,GOOD
1933,APARTMENT,GROUND_FLOOR,1095000,3,169,1,0,0,1,22,1,137,,2,0,AS_NEW
8570,APARTMENT,APARTMENT,274500,2,104,1,0,0,1,9,0,,,4,0,
7390,HOUSE,HOUSE,65000,1,99,1,0,0,0,,0,,273,2,0,TO_RENOVATE
1081,HOUSE,HOUSE,400000,3,149,1,0,0,1,27,1,,324,2,1,
1620,HOUSE,HOUSE,479900,3,231,1,0,0,1,70,1,113,150,3,0,AS_NEW
1850,APARTMENT,APARTMENT,377500,2,124,0,0,0,0,,0,,,3,0,
7300,HOUSE,HOUSE,105000,4,,0,0,0,0,,0,,120,2,0,GOOD
1370,HOUSE,VILLA,479000,4,170,1,0,0,1,50,1,1290,1290,4,1,AS_NEW
9000,HOUSE,APARTMENT_BLOCK,300000,4,182,1,0,1,1,,0,,0,2,0,TO_BE_DONE_UP
6700,HOUSE,HOUSE,350000,4,198,1,0,0,0,,1,,501,3,0,TO_RENOVATE
1050,HOUSE,HOUSE,2950000,2,720,1,0,0,1,165,0,,180,2,0,AS_NEW
1390,HOUSE,VILLA,250000,5,185,0,0,0,1,,1,733,733,4,0,TO_RENOVATE
1070,APARTMENT,APARTMENT,285000,2,98,1,1,0,1,,0,,,,0,AS_NEW
1150,APARTMENT,DUPLEX,1340000,5,335,1,0,0,1,50,1,150,,3,0,AS_NEW
9470,HOUSE,HOUSE,325000,3,,1,0,0,1,,1,,620,3,0,TO_BE_DONE_UP
1150,APARTMENT,PENTHOUSE,1435000,3,202,1,0,0,1,157,0,,,4,0,
5670,HOUSE,HOUSE,185000,3,,1,0,0,0,,0,,2174,3,0,
9260,HOUSE,HOUSE,188000,3,125,1,0,0,0,,1,70,105,2,0,GOOD
1650,APARTMENT,APARTMENT,200000,1,55,1,0,0,1,68,0,,,2,0,GOOD
8900,APARTMENT,APARTMENT,209000,2,,0,0,0,0,,0,,,,0,
9340,APARTMENT,APARTMENT,219000,2,82,0,0,0,1,20,0,,,,0,
8791,HOUSE,HOUSE,293000,4,200,1,0,0,0,,0,,230,3,0,AS_NEW
7000,HOUSE,MIXED_USE_BUILDING,350000,0,,0,0,0,0,,0,,50,2,0,AS_NEW
1170,APARTMENT,APARTMENT,849000,3,195,1,0,0,1,40,0,,,4,0,
1200,HOUSE,HOUSE,899000,4,245,1,0,0,1,,1,21,235,2,0,GOOD
9100,HOUSE,HOUSE,269000,3,250,1,0,0,1,28,1,120,250,2,0,GOOD
8460,APARTMENT,DUPLEX,285000,3,130,1,0,0,1,8,1,8,,2,0,GOOD
2300,HOUSE,HOUSE,249000,5,140,1,0,0,0,,0,,150,2,0,TO_RENOVATE
1420,HOUSE,VILLA,495000,4,170,1,0,1,1,,1,,1591,4,0,TO_BE_DONE_UP
9900,HOUSE,HOUSE,298000,3,140,1,0,0,0,,1,,0,,0,GOOD
8800,HOUSE,VILLA,499000,5,234,0,0,0,1,,1,,744,,0,AS_NEW
9600,APARTMENT,APARTMENT,299000,4,130,1,0,0,1,8,0,,,3,0,AS_NEW
1180,APARTMENT,APARTMENT,299000,3,110,0,0,0,1,18,0,,,3,0,
3010,HOUSE,HOUSE,405000,4,150,1,0,0,1,35,1,250,550,2,0,AS_NEW
2100,APARTMENT,APARTMENT,298000,3,160,0,0,1,1,117,0,,,,0,GOOD
1000,HOUSE,HOUSE,3400000,4,650,1,0,0,1,20,1,150,395,2,0,GOOD
8970,APARTMENT,APARTMENT,230000,2,117,1,0,0,1,13,0,,,,0,AS_NEW
6280,HOUSE,VILLA,279000,3,,0,0,0,1,,0,,995,4,0,
1340,APARTMENT,GROUND_FLOOR,365000,2,101,1,0,0,1,32,1,178,,2,0,
1160,HOUSE,HOUSE,325000,2,120,0,0,0,1,10,0,,10,2,0,TO_RENOVATE
3020,APARTMENT,APARTMENT,362050,2,100,0,0,0,1,38,0,,,,0,AS_NEW
4500,APARTMENT,GROUND_FLOOR,65000,4,55,0,0,0,0,,0,,,,0,TO_BE_DONE_UP
8400,APARTMENT,APARTMENT,229000,2,86,1,0,0,1,7,0,,,,0,AS_NEW
4020,APARTMENT,LOFT,210000,1,135,1,0,0,0,,0,,,3,0,AS_NEW
8380,APARTMENT,APARTMENT,184040,2,66,0,0,0,1,3,0,,,,0,
4100,HOUSE,MIXED_USE_BUILDING,40000,2,95,1,0,0,1,,0,,380,2,0,GOOD
2610,APARTMENT,GROUND_FLOOR,169000,1,56,1,0,0,0,,1,17,,2,0,JUST_RENOVATED
1701,HOUSE,VILLA,549000,3,208,1,0,0,0,,1,,1696,,0,AS_NEW
4031,APARTMENT,APARTMENT,171600,1,52,1,0,0,0,,0,,,,0,
9600,HOUSE,HOUSE,375000,10,375,0,0,0,0,,0,,693,,0,TO_RENOVATE
9500,HOUSE,HOUSE,299000,3,110,1,0,0,1,45,0,,136,2,0,AS_NEW
2018,APARTMENT,APARTMENT,320000,2,87,1,0,0,1,7,0,,,2,0,AS_NEW
8300,APARTMENT,APARTMENT,950000,2,157,1,0,0,0,,1,,,2,0,GOOD
1030,APARTMENT,APARTMENT,235000,1,79,1,0,0,1,50,1,50,,2,0,TO_RENOVATE
1200,APARTMENT,FLAT_STUDIO,150000,0,32,1,0,0,1,5,0,,,2,0,TO_RENOVATE
8310,APARTMENT,APARTMENT,575000,2,178,1,0,0,1,30,0,,,2,0,AS_NEW
4040,HOUSE,HOUSE,142500,3,80,1,0,0,0,,1,125,326,3,0,TO_RENOVATE
1050,APARTMENT,APARTMENT,612000,3,124,1,0,0,1,11,0,,,,0,AS_NEW
1000,APARTMENT,APARTMENT,155000,1,42,1,1,0,0,,0,,,,0,GOOD
1180,APARTMENT,APARTMENT,298000,1,60,1,0,0,1,10,0,,,,0,AS_NEW
1180,HOUSE,VILLA,5900000,6,786,0,0,1,1,,0,,7452,4,0,AS_NEW
6000,HOUSE,HOUSE,162500,3,269,0,0,0,0,,1,60,120,2,0,TO_RENOVATE
1180,APARTMENT,APARTMENT,1150000,3,220,1,0,0,1,20,0,,,,0,GOOD
8000,HOUSE,HOUSE,415000,3,124,1,0,0,1,20,1,100,210,,0,AS_NEW
6000,APARTMENT,APARTMENT,89900,2,76,1,0,0,0,,0,,,2,0,TO_BE_DONE_UP
6600,APARTMENT,APARTMENT,240000,2,103,1,0,0,1,,0,,,,0,AS_NEW
9890,HOUSE,HOUSE,330000,4,279,0,0,0,0,,1,,1003,3,0,GOOD
1180,APARTMENT,APARTMENT,535000,4,160,1,0,1,1,8,0,,,3,0,GOOD
1000,APARTMENT,APARTMENT,493000,3,127,1,0,0,1,1,0,,,2,0,
1080,APARTMENT,DUPLEX,499000,3,132,1,0,0,1,25,1,133,,,0,AS_NEW
1420,HOUSE,HOUSE,279000,4,220,1,0,0,1,24,1,,602,2,0,TO_BE_DONE_UP
1050,APARTMENT,APARTMENT,520000,3,132,1,0,0,1,7,0,,,2,0,GOOD
2850,HOUSE,TOWN_HOUSE,323300,4,216,1,0,0,0,,0,,134,3,0,AS_NEW
9400,HOUSE,VILLA,1299000,4,436,1,0,0,1,165,1,1254,2500,4,1,AS_NEW
9300,APARTMENT,APARTMENT,413620,2,155,1,0,0,1,24,0,,,3,0,
8301,APARTMENT,APARTMENT,1275000,3,122,1,0,0,1,,0,,,4,0,AS_NEW
2440,HOUSE,FARMHOUSE,699000,4,439,1,0,0,1,,0,,10065,4,0,JUST_RENOVATED
1932,APARTMENT,PENTHOUSE,280000,1,100,1,0,0,1,40,0,,,,0,GOOD
8500,HOUSE,HOUSE,350000,5,228,1,0,0,1,,0,,151,,0,AS_NEW
2900,HOUSE,HOUSE,269000,3,185,1,0,0,0,,1,,397,2,0,TO_RENOVATE
7370,HOUSE,HOUSE,105000,3,143,1,0,0,1,,0,,330,2,0,GOOD
9500,HOUSE,HOUSE,149000,3,160,1,0,0,1,8,1,200,548,2,0,TO_RENOVATE
7133,HOUSE,FARMHOUSE,750000,3,,1,0,1,1,160,1,4500,5600,4,0,AS_NEW
4470,HOUSE,HOUSE,235000,3,145,1,0,0,0,,1,100,368,4,0,AS_NEW
3210,APARTMENT,APARTMENT,240000,2,78,1,0,0,1,14,0,,,,0,AS_NEW
9990,APARTMENT,APARTMENT,275000,2,92,1,0,0,0,,0,,,2,0,GOOD
9090,HOUSE,HOUSE,325000,3,,0,0,0,1,,0,,254,2,0,TO_BE_DONE_UP
9600,HOUSE,HOUSE,275000,3,135,1,0,0,0,,1,,537,3,0,
8430,HOUSE,HOUSE,265000,3,124,1,0,0,0,,0,,135,2,0,GOOD
3500,HOUSE,HOUSE,399000,9,180,0,0,0,0,,0,,130,,0,TO_RENOVATE
1652,APARTMENT,APARTMENT,200000,1,55,1,0,0,1,68,0,,,2,0,GOOD
8700,HOUSE,VILLA,410000,3,171,1,0,1,1,15,1,350,595,4,0,GOOD
9800,APARTMENT,APARTMENT,210000,1,90,0,0,0,1,,0,,,2,0,
6200,HOUSE,HOUSE,70000,3,,0,0,0,0,,0,,150,2,0,
8500,HOUSE,HOUSE,980000,7,373,1,0,0,1,2,0,,98,,0,GOOD
1050,APARTMENT,PENTHOUSE,1900000,3,286,1,0,0,1,59,0,,,2,0,
1020,APARTMENT,APARTMENT,215000,2,82,1,0,0,1,7,0,,,2,0,GOOD
1420,APARTMENT,APARTMENT,395000,3,118,0,0,0,1,120,1,198,,4,0,
2940,HOUSE,TOWN_HOUSE,329000,4,173,1,0,0,0,,0,,205,1,0,AS_NEW
7011,HOUSE,MIXED_USE_BUILDING,350000,4,240,1,0,0,0,,0,,1800,3,0,TO_RESTORE
8432,HOUSE,HOUSE,179000,2,85,1,0,0,0,,1,,209,2,0,GOOD
7033,HOUSE,HOUSE,185000,3,130,1,0,0,1,,0,,250,3,0,JUST_RENOVATED
9000,APARTMENT,PENTHOUSE,448172,3,131,1,0,0,1,21,0,,,,0,AS_NEW
9700,APARTMENT,APARTMENT,259000,2,100,1,0,0,1,48,1,,,2,0,AS_NEW
3400,APARTMENT,DUPLEX,280000,2,195,1,0,0,0,,1,18,,2,0,GOOD
4360,HOUSE,COUNTRY_COTTAGE,310000,4,221,1,0,0,1,,1,1723,1915,4,0,GOOD
1800,APARTMENT,DUPLEX,289900,3,123,1,0,0,1,3,1,19,,2,0,GOOD
2830,HOUSE,HOUSE,249000,1,106,1,0,0,0,,1,,958,3,0,TO_RENOVATE
1350,HOUSE,HOUSE,190000,3,195,1,0,0,1,30,1,135,217,4,0,GOOD
1000,APARTMENT,DUPLEX,850000,3,239,1,0,0,1,5,0,,,2,0,GOOD
1050,HOUSE,MANSION,3495000,6,405,0,0,0,1,,1,,460,,0,
1480,HOUSE,VILLA,550000,4,200,1,0,0,1,30,1,600,1110,4,0,AS_NEW
3020,HOUSE,HOUSE,479000,4,169,1,0,0,1,15,1,45,160,3,0,AS_NEW
3700,HOUSE,HOUSE,149000,3,153,1,0,0,0,,0,,204,2,0,
2830,APARTMENT,APARTMENT,230000,3,125,0,0,0,1,,0,,,,0,AS_NEW
8430,APARTMENT,GROUND_FLOOR,199000,2,,0,0,0,1,,0,,,,0,
1410,APARTMENT,APARTMENT,299000,2,85,1,0,0,1,7,0,,,3,0,AS_NEW
9750,APARTMENT,APARTMENT,285000,2,88,0,0,0,1,,1,,,,0,AS_NEW
9308,HOUSE,BUNGALOW,420000,2,148,1,0,0,1,40,0,,719,3,1,TO_BE_DONE_UP
8460,HOUSE,HOUSE,308627,3,,1,0,0,0,,0,,380,3,0,AS_NEW
8400,HOUSE,HOUSE,329000,3,127,1,0,0,1,,0,,222,,0,AS_NEW
1730,APARTMENT,APARTMENT,79000,2,,1,0,0,1,,0,,,,0,JUST_RENOVATED
1210,APARTMENT,APARTMENT,300000,2,78,1,0,0,1,3,0,,,3,0,GOOD
4000,APARTMENT,APARTMENT,299000,3,156,1,0,0,1,23,0,,,2,0,GOOD
1150,HOUSE,VILLA,5950000,7,751,1,0,0,1,30,1,3000,3000,4,1,AS_NEW
8820,HOUSE,HOUSE,499000,4,,1,0,0,0,,1,190,420,3,0,GOOD
1120,APARTMENT,APARTMENT,238000,1,78,1,0,0,1,35,0,,,2,0,
4000,APARTMENT,PENTHOUSE,269000,3,140,1,0,0,1,3,0,,,2,0,AS_NEW
3020,APARTMENT,APARTMENT,364050,2,100,0,0,0,1,33,0,,,,0,AS_NEW
2850,APARTMENT,APARTMENT,239000,2,100,1,0,0,1,9,0,,,2,0,
9870,HOUSE,HOUSE,279000,4,,1,0,0,1,,0,,463,3,0,JUST_RENOVATED
1190,APARTMENT,APARTMENT,372000,3,115,1,0,0,1,11,0,,,,0,
1700,HOUSE,APARTMENT_BLOCK,899000,6,340,1,0,0,1,,0,,360,2,0,GOOD
1060,APARTMENT,APARTMENT,235000,1,50,1,0,0,1,4,0,,,2,0,
5580,HOUSE,HOUSE,300000,6,300,1,0,1,0,,0,,850,4,1,TO_BE_DONE_UP
8570,APARTMENT,APARTMENT,175000,1,66,1,0,0,1,8,0,,,4,0,
4020,HOUSE,HOUSE,120000,3,150,1,0,0,0,,0,,0,2,0,TO_RENOVATE
2550,HOUSE,HOUSE,378000,4,170,1,0,0,1,,1,82,165,2,0,AS_NEW
1000,APARTMENT,FLAT_STUDIO,155000,1,35,1,0,0,0,,0,,,2,0,GOOD
8300,APARTMENT,APARTMENT,1200000,3,98,0,0,0,0,,1,,,,0,AS_NEW
9600,APARTMENT,APARTMENT,210000,2,96,1,0,0,1,4,0,,,2,0,AS_NEW
8300,APARTMENT,DUPLEX,990000,3,158,0,0,0,1,15,0,,,,0,
2840,HOUSE,HOUSE,429000,6,230,1,0,0,1,,0,,210,,0,GOOD
7911,HOUSE,HOUSE,375000,5,350,0,0,0,1,1,1,1,4350,4,0,TO_RENOVATE
8434,APARTMENT,APARTMENT,94000,1,33,0,0,0,1,,0,,,2,0,GOOD
1400,APARTMENT,DUPLEX,249000,2,97,1,0,0,0,,0,,,2,0,GOOD
9120,HOUSE,HOUSE,337100,3,160,1,0,0,0,,0,,265,2,0,AS_NEW
1050,HOUSE,HOUSE,720000,3,200,1,0,0,1,16,1,300,446,3,0,GOOD
9000,APARTMENT,APARTMENT,359000,2,105,1,0,0,1,8,0,,,,0,AS_NEW
8530,APARTMENT,APARTMENT,240000,2,90,1,0,0,1,7,0,,,,0,
4040,APARTMENT,APARTMENT,219000,2,85,1,0,0,1,,0,,,,0,AS_NEW
9200,HOUSE,HOUSE,162500,1,95,1,0,0,1,10,0,,70,2,0,TO_BE_DONE_UP
7390,HOUSE,HOUSE,105000,3,126,1,0,0,0,,0,,20,3,0,GOOD
1000,APARTMENT,PENTHOUSE,590000,3,159,1,0,0,1,8,0,,,,0,GOOD
9040,HOUSE,HOUSE,359000,4,154,1,0,0,1,,1,90,217,,0,GOOD
1000,APARTMENT,APARTMENT,540000,2,95,1,0,0,1,12,0,,,2,0,JUST_RENOVATED
9032,HOUSE,HOUSE,219000,2,101,1,0,0,0,,0,,89,2,0,GOOD
7033,HOUSE,HOUSE,150000,3,136,1,0,0,1,25,0,,145,2,0,GOOD
8300,HOUSE,VILLA,1325000,4,358,1,0,0,1,,1,625,625,4,0,AS_NEW
4367,HOUSE,HOUSE,279000,3,126,1,0,0,1,,1,,0,,0,
1000,APARTMENT,PENTHOUSE,1290000,3,200,1,0,0,1,,0,,,3,0,AS_NEW
1070,APARTMENT,APARTMENT,149000,1,60,1,0,0,0,,0,,,2,0,GOOD
1050,APARTMENT,APARTMENT,685000,3,148,1,0,0,1,6,0,,,2,0,GOOD
1050,APARTMENT,APARTMENT,259000,1,55,1,0,0,0,,0,,,2,0,
8301,APARTMENT,APARTMENT,425000,2,95,1,0,0,1,,0,,,3,0,GOOD
4101,HOUSE,VILLA,399000,4,260,1,0,0,1,40,0,,3820,4,0,GOOD
4432,HOUSE,HOUSE,255000,3,170,1,0,0,1,26,1,200,435,3,0,GOOD
1420,HOUSE,HOUSE,415000,4,180,1,0,0,1,25,1,50,235,3,0,AS_NEW
4000,APARTMENT,GROUND_FLOOR,205000,1,80,1,0,0,1,,1,100,,3,0,AS_NEW
4800,HOUSE,APARTMENT_BLOCK,990000,0,,0,0,0,0,,0,,0,2,0,
8300,APARTMENT,LOFT,1295000,4,165,0,0,0,1,12,0,,,2,0,GOOD
4300,HOUSE,HOUSE,205000,3,,0,0,0,0,,0,,393,3,0,
1050,APARTMENT,GROUND_FLOOR,648000,3,149,1,0,0,1,51,1,25,,2,0,GOOD
2620,APARTMENT,APARTMENT,239200,2,89,0,0,0,1,,1,171,,,0,
1000,APARTMENT,APARTMENT,210000,1,55,0,0,0,0,,0,,,2,0,GOOD
5030,APARTMENT,PENTHOUSE,499000,3,162,1,0,0,1,27,0,,,,0,AS_NEW
7370,HOUSE,HOUSE,70000,2,168,0,0,0,0,,0,,29,3,0,TO_RENOVATE
3390,APARTMENT,DUPLEX,265000,2,111,1,0,0,1,26,0,,,,0,AS_NEW
9160,APARTMENT,APARTMENT,242900,3,127,0,0,0,1,8,0,,,2,0,
1420,HOUSE,HOUSE,275000,3,110,1,0,0,1,6,0,,283,,0,GOOD
3200,APARTMENT,APARTMENT,285000,4,143,1,0,0,0,,0,,,3,0,JUST_RENOVATED
1310,HOUSE,MIXED_USE_BUILDING,335000,3,240,1,0,0,1,7,0,,0,2,0,TO_BE_DONE_UP
7503,HOUSE,VILLA,765000,5,273,1,0,0,1,,0,,1600,4,1,
3020,HOUSE,HOUSE,434507,3,144,1,0,0,0,,0,,440,3,0,AS_NEW
1500,HOUSE,MIXED_USE_BUILDING,280000,3,131,0,0,0,0,,0,,0,,0,
1970,APARTMENT,APARTMENT,645000,3,178,1,0,0,1,23,1,273,,,0,
3000,APARTMENT,APARTMENT,279000,1,66,1,0,0,0,,0,,,2,0,GOOD
1000,APARTMENT,APARTMENT,535000,2,168,1,0,0,1,19,0,,,3,0,AS_NEW
9100,HOUSE,HOUSE,360000,2,117,1,0,0,1,,0,,1472,,1,
6637,HOUSE,VILLA,275000,2,,0,0,0,1,,0,,10649,4,0,
1000,APARTMENT,APARTMENT,285000,1,73,1,0,0,0,,0,,,2,0,
6800,HOUSE,APARTMENT_BLOCK,295000,5,460,1,0,0,1,10,0,,321,2,0,TO_BE_DONE_UP
9600,HOUSE,HOUSE,275000,3,135,1,0,0,0,,1,,537,3,0,
5000,HOUSE,HOUSE,330000,5,150,1,0,0,1,,1,,170,2,0,JUST_RENOVATED
6791,HOUSE,HOUSE,249000,4,132,0,0,0,1,,0,,116,3,0,
8400,APARTMENT,APARTMENT,699000,3,220,1,0,0,1,,0,,,,0,GOOD
1180,APARTMENT,APARTMENT,300000,2,87,1,0,0,0,,0,,,3,0,GOOD
6700,HOUSE,APARTMENT_BLOCK,300000,5,,0,0,0,0,,0,,550,2,0,TO_RENOVATE
8660,APARTMENT,APARTMENT,260000,2,91,1,0,0,1,12,0,,,2,0,AS_NEW
1800,APARTMENT,DUPLEX,289900,3,123,1,0,0,1,3,1,19,,2,0,GOOD
6461,HOUSE,VILLA,315000,3,230,1,0,0,1,20,0,,2700,4,0,
6700,HOUSE,HOUSE,479000,4,192,1,0,1,1,40,1,250,650,3,0,AS_NEW
6791,HOUSE,HOUSE,210000,2,96,0,0,0,1,,1,,120,2,0,
6060,APARTMENT,APARTMENT,99000,3,92,0,0,0,0,,0,,,,0,
9400,HOUSE,VILLA,439000,5,267,1,0,0,1,,0,,1985,4,0,GOOD
1200,HOUSE,HOUSE,975000,5,273,1,0,0,1,40,1,50,160,2,0,AS_NEW
1800,APARTMENT,APARTMENT,299000,2,85,1,0,0,1,20,0,,,,0,AS_NEW
1360,APARTMENT,APARTMENT,288700,2,109,1,0,0,1,5,0,,,,0,AS_NEW
9550,HOUSE,HOUSE,329000,3,200,1,0,0,1,24,1,100,237,2,0,AS_NEW
7711,HOUSE,CASTLE,3500000,8,900,0,1,1,0,,0,,18000,4,0,AS_NEW
1348,APARTMENT,APARTMENT,385000,2,91,1,0,0,1,,0,,,,0,AS_NEW
4101,HOUSE,HOUSE,205000,3,166,1,0,0,1,35,0,,105,2,0,AS_NEW
6061,HOUSE,HOUSE,149000,3,160,0,0,0,1,10,1,160,220,4,0,TO_RENOVATE
8000,HOUSE,HOUSE,310000,3,175,1,0,0,1,38,0,,185,3,0,GOOD
1040,HOUSE,HOUSE,520000,4,150,1,0,0,1,,0,,0,2,0,
6042,HOUSE,HOUSE,195000,3,170,1,0,0,1,60,0,,500,3,0,GOOD
9100,APARTMENT,APARTMENT,313000,3,130,1,0,0,1,9,0,,,3,0,GOOD
8770,APARTMENT,APARTMENT,390000,2,136,0,0,0,1,,0,,,,0,AS_NEW
1180,APARTMENT,GROUND_FLOOR,850000,3,180,1,0,0,1,,0,,,,0,GOOD
6672,HOUSE,HOUSE,135000,4,300,1,0,0,0,,0,,1070,4,0,TO_RENOVATE
8300,APARTMENT,APARTMENT,1250000,3,115,1,0,0,1,,0,,,,0,AS_NEW
2880,HOUSE,HOUSE,380000,5,210,1,0,0,1,7,1,20,135,3,0,
8000,APARTMENT,APARTMENT,299195,3,112,0,0,0,1,,1,,,,0,
4000,APARTMENT,APARTMENT,212500,2,95,1,0,0,1,4,0,,,3,0,JUST_RENOVATED
1210,APARTMENT,FLAT_STUDIO,155000,1,35,1,0,0,0,,0,,,2,0,GOOD
1640,HOUSE,VILLA,975000,4,345,0,0,1,1,78,1,1561,1925,,0,JUST_RENOVATED
8434,APARTMENT,APARTMENT,94000,1,33,0,0,0,1,,0,,,2,0,GOOD
4100,HOUSE,HOUSE,147500,4,110,0,0,0,0,,0,,75,3,0,TO_BE_DONE_UP
6600,APARTMENT,APARTMENT,245000,2,114,1,0,0,1,,0,,,,0,AS_NEW
1000,APARTMENT,APARTMENT,825000,2,145,1,0,0,1,12,0,,,4,0,GOOD
8791,APARTMENT,APARTMENT,177212,1,66,1,0,0,1,,0,,,,0,
4500,APARTMENT,DUPLEX,225000,3,158,0,0,0,1,,0,,,2,0,AS_NEW
8970,APARTMENT,APARTMENT,240000,2,124,1,0,0,1,13,0,,,,0,AS_NEW
3800,HOUSE,HOUSE,345000,4,191,1,0,0,1,22,1,47,171,2,0,AS_NEW
1081,APARTMENT,APARTMENT,245000,2,87,1,0,0,1,7,0,,,2,0,
4020,HOUSE,HOUSE,164000,2,146,1,0,0,0,,0,,55,2,0,AS_NEW
1080,APARTMENT,APARTMENT,235000,2,94,1,0,0,1,,0,,,,0,GOOD
6001,HOUSE,HOUSE,120000,3,105,0,0,0,0,,1,827,827,2,0,TO_RESTORE
3600,APARTMENT,APARTMENT,249000,3,116,1,0,0,0,,1,,,2,0,
1315,HOUSE,HOUSE,369000,4,305,1,0,0,0,,1,870,870,,0,TO_BE_DONE_UP
9900,HOUSE,HOUSE,429000,5,384,1,0,0,1,22,1,260,370,,0,AS_NEW
8200,APARTMENT,KOT,150000,1,,0,0,0,0,,0,,,,0,
4460,HOUSE,HOUSE,206000,2,,1,0,0,0,,0,,284,4,0,GOOD
4000,APARTMENT,APARTMENT,279000,2,115,1,0,0,1,13,0,,,,0,GOOD
1050,APARTMENT,APARTMENT,650000,2,171,1,0,0,1,,1,4000,,3,0,AS_NEW
2000,APARTMENT,APARTMENT,286900,2,,0,0,0,0,,0,,,,0,
2490,HOUSE,HOUSE,110000,2,102,0,0,0,0,,0,,174,2,0,
6230,APARTMENT,APARTMENT,210000,2,86,0,0,0,0,,0,,,2,0,AS_NEW
